,,,
,РАННЕР,,
,,П О Н Е Д Е Л Ь Н И К ,
,08:00 - 09:00,Протереть дверь и дверную ручку внутри и снаружи,FALSE
,,"Проверить туалетную комнату на чистоту, при необходимости помыть",TRUE
,,"Проверить все столы на чистоту, диваны и кресла на чистоту от крошек и пятен, проверить наполненность салфетниц. Подушки на диванах и креслах взбиты и лежат аккуратно",TRUE
,,Проверить полы на чистоту,TRUE
,,"Проверить витрину на чистоту: протереть снаружи при необходимости. Конденсат с крышек протереть,  либо поменять местами позиции ставить нижний на верхний",TRUE
,,Проверить место с расходниками для гостей на чистоту и на наполненность,TRUE
,,,
,09:00 - 10:00,"Протереть гостевую зону по продаже чая / дрипов / пряников. А также всё содержимое на ней (подставки, дрипы, шоколад, банку с фрешом, чаи в пачках) и протереть за кофемашиной",TRUE
,,Протереть навесную полку и содержимое на ней: банки с чаем,TRUE
,,Протереть бутылки с сиропами,TRUE
,,Если стоят цветы в вазах на столах – поменять воду,FALSE
,,Протереть лицевую часть бара,TRUE
,,,
,10:00 - 11:30,Протереть уличный баннер (при необходимости со средством от налета),TRUE
,,Протереть стеллажи с пачками зерна/шоколада (напротив бара и рядом с витриной) ,TRUE
,,"Проверить товарную витрину (стеллажи) – все позиции стоят ровно  с примерно одинаковым расстоянием друг к другу
А также проверить выкладу – все позиции стоят строго по ротации
стеллаж 1:  фото 1,  фото 2,  фото 3
стеллаж 2
стеллаж 3 ",FALSE
,,"Протереть стеллаж со свечами, а также все выступы и стекла стеллажа 
(нужно выдвинуть стекла и протереть)",TRUE
,,Протереть пороги лестницы,TRUE
,,,
,11:30 - 12:30,"2 этаж: протереть нижний и верхний подоконник от пыли, а также всё то что стоит/лежит из декора на подоконниках",FALSE
,,За баром: пропылесосить мусор под металлическими стеллажами,FALSE
,,"Паутина: убрать вдоль стены по лестнице, на потолке и с углов, со световых источников, в дверных проемах, с цветов, навесной полки и стеллажей",FALSE
,,,
,в течение дня,"Проверить на чистоту полы в кофейне (каждый час-полтора). При необходимости подмести, протереть ",TRUE
,,Разогревать еду,TRUE
,,Упаковывать десерты,TRUE
,,Проверить в витрине еду на сбор конденсата,FALSE
,,Наполнить расходники для гостей (органайзер),TRUE
,,"Проверить зону туалета на чистоту: унитаз, раковины, зеркало",TRUE
,,,
,с 18:00 до 20:00,"Протереть витрину снаружи, а внутри по мере загрязнения. Подложки с десертами чистые и без крошек",FALSE
,,"Протереть и наполнить зону расходников для гостей, на столах пополнить салфетницы",FALSE
,,"Протереть все столы и подстолья стульев/столов, а также перегородку под большим столом на 1-м этаже. Диваны и кресла очистить от крошек и пятен. Подушки на диванах и креслах взбить и положить аккуратно
*пример как выглядят взбитые подушки на кресле 
*пример как выглядят взбитые подушки на диванах: пример 1  и  пример 2",FALSE
,,"Пропылесосить ковер и пол, а также в труднодоступных местах (за креслом под лестницей) и под выдвижными ящиками стеллажа",FALSE
,,"На 1-м этаже: 
* За баром подмести, убраться в зоне мусорки напротив раковины (вокруг убрать мусор, подмести и вымыть полы под вертикальным стеллажом)
* Вымыть пол за баром и в зале",FALSE
,,"Убрать в углу за баром, в зоне мусорки напротив раковины. Отодвинуть мусорку, подмести и помыть в этой зоне полы, не оставляя после смены мусор",FALSE
,,"Убрать в санузел: туалет полностью вымыт химией, залито средство в йоршик, раковина вокруг протерта от пятен и воды, зеркало и кран протерты и без разводов, диспенсенры наполнены (т/б, бум. полотенца, мыло). Пол помыть, мусорный пакет поменять",FALSE
,,"На 2-м этаже подмести и помыть полы (со средством), а также лестницу",FALSE
,,"Проверить наполненность зона бара на продажу гостям: сок, вода 0,5, батончики, пряники, дрипы",FALSE
,,"Вся посуда, приборы, стаканы и кружки натерты и находятся в состоянии без разводов. Расставлены по местам",FALSE
,,,
,,,
,,,
,РАННЕР,,
,,В Т О Р Н И К,
,08:00 - 09:00,Протереть дверь и дверную ручку внутри и снаружи,TRUE
,,"Проверить туалетную комнату на чистоту, при необходимости помыть",TRUE
,,"Проверить все столы на чистоту, диваны и кресла на чистоту от крошек и пятен, проверить наполненность салфетниц. Подушки на диванах и креслах взбиты и лежат аккуратно",TRUE
,,Проверить полы на чистоту,TRUE
,,"Проверить витрину на чистоту: протереть снаружи при необходимости. Конденсат с крышек протереть,  либо поменять местами позиции ставить нижний на верхний",TRUE
,,Проверить место с расходниками для гостей на чистоту и на наполненность,TRUE
,,,
,9:00 - 10:30,"Протереть гостевую зону по продаже чая / дрипов / пряников. А также всё содержимое на ней (подставки, дрипы, шоколад, банку с фрешом, чаи в пачках) и протереть за кофемашиной",TRUE
,,"За баром: Протереть подоконник, верх холодильника",TRUE
,,"Протереть полки под баром (на которых стоит сок, альт. молоко и расходники)",TRUE
,,"Протереть дверь склада внутри и снаружи, соседнее окно и рамки по периметру двери
фото двери",TRUE
,,,TRUE
,10:30 - 11:30,"2 этаж: протереть стеллаж под окном вместе с декором 
*важно! перед тем, как убирать все со стеллажа – сделай фото каждой полки, чтобы после уборки поставить на те же места, не меняя композицию",TRUE
,,2 этаж: протереть навесную полку вместе с декором,TRUE
,,2 этаж: протереть тумбы вместе с декором,TRUE
,,,
,11:30 - 12:00,"Проверить товарную витрину (стеллажи) – все позиции стоят ровно  с примерно одинаковым расстоянием друг к другу
А также проверить выкладу – все позиции стоят строго по ротации
стеллаж 1:  фото 1,  фото 2,  фото 3
стеллаж 2
стеллаж 3 ",TRUE
,,"2 этаж: протереть и натереть туалетную дверь, без разводов и пятен",TRUE
,,,
,в течение дня,"Проверить на чистоту полы в кофейне (каждый час-полтора). При необходимости подмести, протереть ",TRUE
,,Разогревать еду,TRUE
,,Упаковывать десерты,TRUE
,,Проверить в витрине еду на сбор конденсата,TRUE
,,Наполнить расходники для гостей (органайзер),TRUE
,,"Проверить зону туалета на чистоту: унитаз, раковины, зеркало",TRUE
,,,
,с 18:00 до 20:00,Помыть за баром раковину и кран,FALSE
,,"Протереть витрину снаружи, а внутри по мере загрязнения. Подложки с десертами чистые и без крошек",FALSE
,,"Протереть и наполнить зону расходников для гостей, на столах пополнить салфетницы",TRUE
,,"Протереть все столы и подстолья стульев/столов, а также перегородку под большим столом на 1-м этаже. Диваны и кресла очистить от крошек и пятен. Подушки на диванах и креслах взбить и положить аккуратно
*пример как выглядят взбитые подушки на кресле 
*пример как выглядят взбитые подушки на диванах: пример 1  и  пример 2",FALSE
,,"Пропылесосить ковер и пол, а также в труднодоступных местах (за креслом под лестницей) и под выдвижными ящиками стеллажа",FALSE
,,"На 1-м этаже: 
* За баром подмести, убраться в зоне мусорки напротив раковины (вокруг убрать мусор, подмести и вымыть полы под вертикальным стеллажом)
* Вымыть пол за баром и в зале",FALSE
,,"Убрать в углу за баром, в зоне мусорки напротив раковины. Отодвинуть мусорку, подмести и помыть в этой зоне полы, не оставляя после смены мусор",FALSE
,,"Убрать в санузел: туалет полностью вымыт химией, залито средство в йоршик, раковина вокруг протерта от пятен и воды, зеркало и кран протерты и без разводов, диспенсенры наполнены (т/б, бум. полотенца, мыло). Пол помыть, мусорный пакет поменять",FALSE
,,"На 2-м этаже подмести и помыть полы (со средством), а также лестницу",FALSE
,,"Проверить наполненность зона бара на продажу гостям: сок, вода 0,5, батончики, пряники, дрипы",FALSE
,,"Вся посуда, приборы, стаканы и кружки натерты и находятся в состоянии без разводов. Расставлены по местам",FALSE
,,,
,,,
,РАННЕР,,
,,С Р Е Д А ,
,08:00 - 09:00,Протереть дверь и дверную ручку внутри и снаружи,TRUE
,,"Проверить туалетную комнату на чистоту, при необходимости помыть",TRUE
,,"Проверить все столы на чистоту, диваны и кресла на чистоту от крошек и пятен, проверить наполненность салфетниц. Подушки на диванах и креслах взбиты и лежат аккуратно",TRUE
,,Проверить полы на чистоту,TRUE
,,"Проверить витрину на чистоту: протереть снаружи при необходимости. Конденсат с крышек протереть,  либо поменять местами позиции ставить нижний на верхний",TRUE
,,Проверить место с расходниками для гостей на чистоту и на наполненность,TRUE
,,,
,9:00 - 10:30,"Протереть гостевую зону по продаже чая / дрипов / пряников. А также всё содержимое на ней (подставки, дрипы, шоколад, банку с фрешом, чаи в пачках) и протереть за кофемашиной",TRUE
,,Если стоят цветы в вазах на столах – поменять воду,FALSE
,,"2 этаж: протереть стеллаж у туалета, а также всё содержимое на стеллаже (декор, книги, бутылочки)
*важно! перед тем, как убирать все со стеллажа – сделай фото каждой полки, чтобы после уборки поставить на те же места, не меняя композицию",FALSE
,,2 этаж: протереть стеклянную перегородку и натереть чистой салфеткой без разводов,FALSE
,,,
,10:30 - 11:30,"Проверить товарную витрину (стеллажи) – все позиции стоят ровно  с примерно одинаковым расстоянием друг к другу
А также проверить выкладу – все позиции стоят строго по ротации
стеллаж 1:  фото 1,  фото 2,  фото 3
стеллаж 2
стеллаж 3 ",TRUE
,,"Убраться на складе: всё расставлено аккуратно, молоко/альт. молоко не стоит в полупустых коробках",TRUE
,,"За баром убраться в коробках с расходниками: 
* коробка (1) с расходниками хорека: пакеты, чек. лента
* коробка (2) с расходниками хорека: сахар стик, вилки/ножи, мешатели
* коробка с расходниками сыпучими: орешки, сахар",TRUE
,,,
,в течение дня,"Проверить на чистоту полы в кофейне (каждый час-полтора). При необходимости подмести, протереть ",TRUE
,,Разогревать еду,TRUE
,,Упаковывать десерты,TRUE
,,Проверить в витрине еду на сбор конденсата,TRUE
,,Наполнить расходники для гостей (органайзер),TRUE
,,"Проверить зону туалета на чистоту: унитаз, раковины, зеркало",TRUE
,,,
,с 18:00 до 20:00,"Протереть витрину снаружи, а внутри по мере загрязнения. Подложки с десертами чистые и без крошек",FALSE
,,"Протереть и наполнить зону расходников для гостей, на столах пополнить салфетницы",FALSE
,,"Протереть все столы и подстолья стульев/столов, а также перегородку под большим столом на 1-м этаже. Диваны и кресла очистить от крошек и пятен. Подушки на диванах и креслах взбить и положить аккуратно
*пример как выглядят взбитые подушки на кресле 
*пример как выглядят взбитые подушки на диванах: пример 1  и  пример 2",FALSE
,,"Пропылесосить ковер и пол, а также в труднодоступных местах (за креслом под лестницей) и под выдвижными ящиками стеллажа",FALSE
,,"На 1-м этаже: 
* За баром подмести, убраться в зоне мусорки напротив раковины (вокруг убрать мусор, подмести и вымыть полы под вертикальным стеллажом)
* Вымыть пол за баром и в зале",FALSE
,,"Убрать в углу за баром, в зоне мусорки напротив раковины. Отодвинуть мусорку, подмести и помыть в этой зоне полы, не оставляя после смены мусор",FALSE
,,"Убрать в санузел: туалет полностью вымыт химией, залито средство в йоршик, раковина вокруг протерта от пятен и воды, зеркало и кран протерты и без разводов, диспенсенры наполнены (т/б, бум. полотенца, мыло). Пол помыть, мусорный пакет поменять",FALSE
,,"На 2-м этаже подмести и помыть полы (со средством), а также лестницу",FALSE
,,"Проверить наполненность зона бара на продажу гостям: сок, вода 0,5, батончики, пряники, дрипы",FALSE
,,"Вся посуда, приборы, стаканы и кружки натерты и находятся в состоянии без разводов. Расставлены по местам",FALSE
,,,
,,,
,РАННЕР,,
,,Ч Е Т В Е Р Г ,
,08:00 - 09:00,Протереть дверь и дверную ручку внутри и снаружи,TRUE
,,"Проверить туалетную комнату на чистоту, при необходимости помыть",TRUE
,,"Проверить все столы на чистоту, диваны и кресла на чистоту от крошек и пятен, проверить наполненность салфетниц. Подушки на диванах и креслах взбиты и лежат аккуратно",FALSE
,,Проверить полы на чистоту,TRUE
,,"Проверить витрину на чистоту: протереть снаружи при необходимости. Конденсат с крышек протереть,  либо поменять местами позиции ставить нижний на верхний",TRUE
,,Проверить место с расходниками для гостей на чистоту и на наполненность,TRUE
,,,
,9:00 - 10:30,"Протереть в труднодоступных местах: за диванами, за стеллажом и рядом стоящих горшком, в углу за зеркалом, горшками и креслом. Протереть зеркало в углу за креслом",TRUE
,,"1 и 2 этаж: протереть от пыли световые источники, подвесные свечи, лампы, неоновая вывеска, кондиционеры",FALSE
,,"Паутина: убрать вдоль стены по лестнице, на потолке и с углов, со световых источников, в дверных проемах, с цветов, навесной полки и стеллажей",FALSE
,,,
,10:30 - 11:30,"Проверить товарную витрину (стеллажи) – все позиции стоят ровно  с примерно одинаковым расстоянием друг к другу
А также проверить выкладу – все позиции стоят строго по ротации
стеллаж 1:  фото 1,  фото 2,  фото 3
стеллаж 2
стеллаж 3 ",FALSE
,,"Протереть гостевую зону по продаже чая / дрипов / пряников. А также всё содержимое на ней (подставки, дрипы, шоколад, банку с фрешом, чаи в пачках) и протереть за кофемашиной",FALSE
,,Помыть холодильник внутри и снаружи,FALSE
,,Протереть пороги лестницы,FALSE
,,,
,11:30 - 12:30,Протереть стеллажи с пачками зерна/шоколада (напротив бара и рядом с витриной) ,FALSE
,,"Протереть стеллаж со свечами, а также все выступы и стекла стеллажа 
(нужно выдвинуть стекла и протереть)",FALSE
,,,
,в течение дня,"Проверить на чистоту полы в кофейне (каждый час-полтора). При необходимости подмести, протереть ",FALSE
,,Разогревать еду,FALSE
,,Упаковывать десерты,FALSE
,,Проверить в витрине еду на сбор конденсата,FALSE
,,Наполнить расходники для гостей (органайзер),FALSE
,,"Проверить зону туалета на чистоту: унитаз, раковины, зеркало",FALSE
,,,
,с 18:00 до 20:00,"Протереть витрину снаружи, а внутри по мере загрязнения. Подложки с десертами чистые и без крошек",FALSE
,,"Протереть и наполнить зону расходников для гостей, на столах пополнить салфетницы",FALSE
,,"Протереть все столы и подстолья стульев/столов, а также перегородку под большим столом на 1-м этаже. Диваны и кресла очистить от крошек и пятен. Подушки на диванах и креслах взбить и положить аккуратно
*пример как выглядят взбитые подушки на кресле 
*пример как выглядят взбитые подушки на диванах: пример 1  и  пример 2",FALSE
,,"Пропылесосить ковер и пол, а также в труднодоступных местах (за креслом под лестницей) и под выдвижными ящиками стеллажа",FALSE
,,"На 1-м этаже: 
* За баром подмести, убраться в зоне мусорки напротив раковины (вокруг убрать мусор, подмести и вымыть полы под вертикальным стеллажом)
* Вымыть пол за баром и в зале",FALSE
,,"Убрать в углу за баром, в зоне мусорки напротив раковины. Отодвинуть мусорку, подмести и помыть в этой зоне полы, не оставляя после смены мусор",FALSE
,,"Убрать в санузел: туалет полностью вымыт химией, залито средство в йоршик, раковина вокруг протерта от пятен и воды, зеркало и кран протерты и без разводов, диспенсенры наполнены (т/б, бум. полотенца, мыло). Пол помыть, мусорный пакет поменять",FALSE
,,"На 2-м этаже подмести и помыть полы (со средством), а также лестницу",FALSE
,,"Проверить наполненность зона бара на продажу гостям: сок, вода 0,5, батончики, пряники, дрипы",FALSE
,,"Вся посуда, приборы, стаканы и кружки натерты и находятся в состоянии без разводов. Расставлены по местам",FALSE
,,,
,,,
,РАННЕР,,
,,П Я Т Н И Ц А ,
,08:00 - 09:00,Протереть дверь и дверную ручку внутри и снаружи,TRUE
,,"Проверить туалетную комнату на чистоту, при необходимости помыть",TRUE
,,"Проверить все столы на чистоту, диваны и кресла на чистоту от крошек и пятен, проверить наполненность салфетниц. Подушки на диванах и креслах взбиты и лежат аккуратно",TRUE
,,Проверить полы на чистоту,TRUE
,,"Проверить витрину на чистоту: протереть снаружи при необходимости. Конденсат с крышек протереть,  либо поменять местами позиции ставить нижний на верхний",TRUE
,,Проверить место с расходниками для гостей на чистоту и на наполненность,TRUE
,,,
,9:00 - 10:00,"Проверить цветы на полив, при необходимости полить (на двух этажах и на улице)
Поливаем лейкой! Для улицы используем большую лейку",TRUE
,,"Протереть гостевую зону по продаже чая / дрипов / пряников. А также всё содержимое на ней (подставки, дрипы, шоколад, банку с фрешом, чаи в пачках) и протереть за кофемашиной",TRUE
,,"Помыть органайзеры внутри:
1. с пакетами
2. со столовыми приборами 
3. подставку для тарелок",TRUE
,,Накрутить перчатки для онигуру на неделю вперед,TRUE
,,,
,10:00 - 11:00,"Проверить товарную витрину (стеллажи) – все позиции стоят ровно  с примерно одинаковым расстоянием друг к другу
А также проверить выкладу – все позиции стоят строго по ротации
стеллаж 1:  фото 1,  фото 2,  фото 3
стеллаж 2
стеллаж 3 ",TRUE
,,"Убраться в уголке под лестницей: 
* выдвинуть комод и за ним пропылесосить/подмести
* убрать пипидастром пыль и паутины со всего декора
* протереть влажной тряпочкой декор, комод, тумбу с книгами",TRUE
,,Протереть полки за баром со стороны кассы ,TRUE
,,,
,11:00 - 12:30,"Наклейки-ценники: проверить наличие и отправить заявку в чат ""Перемещения"" до 12:00",TRUE
,,"Чайный столик: 
1. Протереть от пыли: упаковки чая, стол и подстолье
2. Корзинки и скатерть оттряхнуть от мусора
3. Проверить и поправить расположение чая в корзинах 
4. Проверить на всех упаковках наличие названия на черных ценниках и стоимость
",TRUE
,,"Металлические стеллажи  за баром: внутри полки протереть, расставить всё аккуратно",TRUE
,,Микроволновка: протереть/помыть внутри и снаружи от пятен,TRUE
,,,
,в течение дня,"Проверить на чистоту полы в кофейне (каждый час-полтора). При необходимости подмести, протереть ",TRUE
,,Разогревать еду,TRUE
,,Упаковывать десерты,TRUE
,,Проверить в витрине еду на сбор конденсата,TRUE
,,Наполнить расходники для гостей (органайзер),TRUE
,,"Проверить зону туалета на чистоту: унитаз, раковины, зеркало",TRUE
,,,
,с 18:00 до 20:00,Помыть за баром раковину и кран,FALSE
,,"Протереть витрину снаружи, а внутри по мере загрязнения. Подложки с десертами чистые и без крошек",TRUE
,,"Протереть и наполнить зону расходников для гостей, на столах пополнить салфетницы",FALSE
,,"Протереть все столы и подстолья стульев/столов, а также перегородку под большим столом на 1-м этаже. Диваны и кресла очистить от крошек и пятен. Подушки на диванах и креслах взбить и положить аккуратно
*пример как выглядят взбитые подушки на кресле 
*пример как выглядят взбитые подушки на диванах: пример 1  и  пример 2",FALSE
,,"Пропылесосить ковер и пол, а также в труднодоступных местах (за креслом под лестницей) и под выдвижными ящиками стеллажа",FALSE
,,"На 1-м этаже: 
* За баром подмести, убраться в зоне мусорки напротив раковины (вокруг убрать мусор, подмести и вымыть полы под вертикальным стеллажом)
* Вымыть пол за баром и в зале",FALSE
,,"Убрать в углу за баром, в зоне мусорки напротив раковины. Отодвинуть мусорку, подмести и помыть в этой зоне полы, не оставляя после смены мусор",FALSE
,,"Убрать в санузел: туалет полностью вымыт химией, залито средство в йоршик, раковина вокруг протерта от пятен и воды, зеркало и кран протерты и без разводов, диспенсенры наполнены (т/б, бум. полотенца, мыло). Пол помыть, мусорный пакет поменять",FALSE
,,"На 2-м этаже подмести и помыть полы (со средством), а также лестницу",FALSE
,,"Проверить наполненность зона бара на продажу гостям: сок, вода 0,5, батончики, пряники, дрипы",FALSE
,,"Вся посуда, приборы, стаканы и кружки натерты и находятся в состоянии без разводов. Расставлены по местам",FALSE